70.50492905597298,183.48224530901228
51.63646145256198,52.55293273925781
47.36002602869151,51.39064734322684
45.03232874189104,50.14282826014927
45.56662625682597,55.989006587437224
43.97790138088927,49.78412900652204
42.11449276671118,49.96746063232422
42.94622098183145,47.590980529785156
42.79146790017887,56.33864212036133
41.51013241981973,44.965904235839844
41.45983092638911,94.03501892089844
42.65617386175661,55.204522950308665
41.851923884177694,45.572592054094585
41.62979398454939,44.454602922712056
40.99973659126126,50.880083901541575
40.54423164834782,53.20177568708147
41.05977136261609,47.91105760846819
41.39011021049655,138.07808467320032
40.19513040659379,46.813773018973215
40.65344911692094,110.7122824532645
40.93916130065918,44.49169322422573
40.57374187391631,109.29150717599052
41.128715164807375,63.19781003679548
39.790852760782045,44.842686244419646
39.62507812344298,54.97710418701172
40.16835259418098,45.494988032749724
39.27814651022152,80.45388957432338
40.251948804271464,45.80001776559012
39.83135126074966,42.964910234723774
40.19415065220424,42.986433846609934
39.995620610762614,92.56980460030692
39.3709138364208,49.770046779087615
39.18664052535077,48.555638449532644
38.63534791128976,44.59032385689871
39.458792044191945,46.78414862496512
40.04866428764499,52.05968475341797
39.156184021307496,104.91547066824776
38.89512062072754,44.056258065359934
39.533473929580374,54.52217102050781
39.02324061491051,44.69758333478655
