109983921.39115646,377958535.59183675
120962072.37641723,298309877.75510204
116643421.9914966,304940824.1632653
113360447.40816326,68569488.5255102
104805281.78968254,326818499.2244898
97916286.60260771,365606494.40816325
106295148.42063493,381929114.97959185
103109542.78684807,308674356.97959185
97119969.10090703,427651927.8367347
109538274.22789116,349709953.2244898
128666751.14172335,341871112.24489796
94416902.41836734,353870829.9591837
104629985.48412699,364484650.20408165
118884232.55555555,274870994.0
102031484.1978458,354404754.0408163
106132543.8441043,283198142.7755102
88409710.30895692,350837253.9591837
102823133.51530612,312759509.5510204
86166781.26927438,409865831.3469388
85680682.87018141,401051821.3469388
85866923.76020408,355766544.5714286
84882147.61621316,382615308.0816327
93801775.04648526,363100026.7755102
84192928.52721089,286414575.02040815
109657491.45578231,204568225.24489796
104211961.00907029,329933960.1632653
87869755.25453515,378932516.122449
109039068.08843537,384838582.122449
114347173.28061225,342054831.8367347
87031540.07596372,309943597.67346936
81270192.37414967,357975531.67346936
86726741.53117914,303724708.40816325
98844149.77210884,292463372.40816325
75973972.46201815,298047816.1632653
81163472.44614512,272463861.1020408
85466645.45975056,417131872.32653064
83332509.86848073,296204976.24489796
77165390.46315193,195194624.6122449
84932919.0345805,254596239.14285713
101126185.15192744,379190742.28571427
83210912.95068027,360570581.67346936
97452968.16893424,385512390.0408163
97939976.81519274,323617966.4897959
84189902.96428572,265758706.3265306
77122800.36451247,250121082.0
85227193.31122449,347582994.0408163
78003493.10770975,380139240.5714286
80390784.03004535,348901353.1020408
88109411.62528345,301202889.63265306
83231569.22335601,314852610.0816327
86121162.57256235,336260435.3469388
74714106.0249433,323315385.3877551
78762151.34637189,369337412.8979592
69896668.2414966,443920236.5714286
83976888.6111111,313031392.122449
77465170.26473923,423509844.5714286
68278066.44387755,310477651.3469388
78022172.73582767,257013155.18367347
76373530.53174603,341337730.28571427
71674794.44444445,343173996.1632653
62847900.41099773,294432378.40816325
87928918.11564626,353252863.2653061
75515111.76360545,298398735.06122446
67156964.69217686,399915993.79591835
81038862.84523809,240920091.02040815
64871918.71145125,405558876.7346939
70650135.76984127,401753566.36734694
74130333.00623582,286544159.02040815
66582699.753968254,421875454.6122449
95535603.07539682,357257160.7346939
70246039.11678004,313480474.28571427
87019525.70918368,368623653.46938777
74359774.90646258,402485189.9591837
68832179.66836734,433108182.6938776
69417946.13945578,379757478.4489796
79671334.5175737,343070729.46938777
78046073.29365079,412434499.9183673
67770357.04761904,357351908.0816327
72617159.13605443,392252222.36734694
63085641.783446714,332569701.71428573
64968688.26643991,391533863.4285714
72175177.29421769,374865788.1632653
81335023.13662131,362545254.6938776
78123457.79365079,397276881.46938777
76441407.7148526,267535800.24489796
76694396.13095239,332713757.71428573
74910387.5946712,397622754.93877554
76473316.04421769,364727042.93877554
76534688.02891156,367227320.32653064
74036282.48866214,346297025.8367347
69113558.39058957,415023216.0
67434534.15192744,413683518.6122449
78518515.27777778,399220145.46938777
75927520.83276644,338879068.24489796
80364002.01643991,419165804.81632656
74601371.01643991,369944525.71428573
73530940.12244898,372190073.5510204
72629827.3968254,367139079.67346936
78754627.80555555,444165120.32653064
71052077.86592971,381060035.02040815
78925949.26473923,398148650.36734694
66657996.95521542,390392511.4285714
70532845.6984127,371956168.24489796
81259959.4484127,326801591.02040815
89625566.14229025,343261168.97959185
80544234.94501133,383773164.5714286
74991629.20521542,310772934.4489796
85730294.207483,373319772.32653064
85885817.27040817,454449299.75510204
70615059.34580499,362277903.02040815
65993946.496031746,394654765.71428573
70950199.25113378,389458384.4897959
81200228.53287981,408713343.67346936
86165994.11621316,329315231.3469388
72353603.35147393,379430278.20408165
65931622.3015873,421471586.7755102
70409818.16893424,394988898.93877554
61517764.9569161,312918368.4897959
72613493.40362811,338311896.7346939
72050184.80555555,384330217.5510204
73223799.40702948,408900088.0816327
70551790.63208617,360789034.36734694
84655203.05668934,361499220.24489796
87309011.6468254,319919097.71428573
65460630.00056689,358049974.6938776
87766348.75113378,363283219.9591837
92333558.7755102,464488621.06122446
72637711.02324264,390266795.59183675
76573685.28117914,364445106.6938776
65452067.39285714,417828859.1020408
71036557.55725624,410205149.79591835
77686586.99716553,244057786.6530612
75539125.81292517,364868526.36734694
74039068.25283447,390287877.63265306
73963081.32936507,359867190.122449
80832155.48809524,287174385.06122446
56740106.70634921,340991259.2653061
77105359.38718821,362694582.53061223
68508454.03968254,284290194.6938776
82389465.26473923,350286856.4897959
80357561.4829932,427999711.5102041
83628359.32539682,367858791.18367344
65416729.72732426,364056842.93877554
68666979.64229025,345681409.3061224
70315871.42403628,371817013.14285713
63520006.829931974,347737522.0408163
81836165.71145125,325479673.79591835
83760051.76643991,417521804.8979592
66581640.14852608,342666876.8979592
80501764.85034014,344433565.9591837
65697918.07256236,332131153.3061224
70407110.68650794,377241038.28571427
68027221.82029478,383361105.06122446
76091041.52834468,299115849.63265306
71195026.67687075,376407211.02040815
68487655.64115646,331455154.85714287
74202794.26360545,324797513.9591837
60236207.46598639,451415027.1020408
82535144.61281179,406731308.32653064
81846070.9659864,409533471.8367347
68651190.01530612,495201184.32653064
77415058.44897959,365995122.122449
70149213.02976191,374148960.32653064
76467820.91836734,351582564.8979592
67368164.62358277,301599340.5714286
72944053.31462584,240676517.42857143
67141513.92176871,458982837.877551
68534834.02437642,405294074.6122449
78894390.23015873,339929891.02040815
64980394.10600907,341082811.02040815
69515865.92970522,420919485.5510204
71363773.84863946,319079715.67346936
69538584.0685941,359027539.9183673
77012135.8100907,252063768.16326532
75615894.79875283,263407775.75510204
75675652.03117914,431098167.8367347
79746532.87414967,260016302.85714287
66413272.75170068,411081043.59183675
63287305.95408163,374471728.1632653
80592821.80612245,329852861.79591835
64132988.13038549,337874225.5510204
78492754.33276644,382643175.3469388
78152432.56802721,392608505.79591835
72210749.8611111,381716866.53061223
68126398.20238096,356455674.53061223
69929539.32823129,379784456.1632653
73750423.85090703,356049752.40816325
70333488.39342403,367069842.122449
76734013.18367347,357201679.4285714
72291115.00821996,284069344.40816325
77531327.69104308,349287949.5510204
74042936.50566894,250224026.85714287
74379056.3185941,380239799.67346936
66614840.05612245,344212252.97959185
81457770.56179139,373146657.14285713
66948810.39739229,371611094.6938776
75659406.54591836,371266166.53061223
77302631.36678004,389306749.59183675
85808032.28854875,295752908.93877554
67861270.62755102,325962051.1020408
61013144.63718821,471244327.5102041
63189807.3877551,229186933.83673468
68659809.00708617,357964336.32653064
72490741.44132653,288069046.36734694
57561494.36281179,384014300.5714286
69209243.18877551,381676705.79591835
68594753.68480726,355703506.28571427
72973941.92148526,416225651.1020408
72983115.18877551,293913042.20408165
77973678.07596372,250406305.59183672
68528576.53996599,329965473.9591837
68480340.32312925,387607832.40816325
69864188.98469388,407758856.7346939
74556260.81094104,317456615.3469388
78566806.7154195,321141212.6530612
63496720.15164399,293924849.9591837
68789841.71938775,345119459.1020408
66845534.11734694,353512439.67346936
65800123.571428575,220486288.40816328
71230929.13321996,295619915.2653061
64776734.29024943,390440135.02040815
70726224.6388889,350690783.5102041
65931002.6723356,372182707.06122446
67993470.19132653,259945553.83673468
96017524.6899093,237645556.08163264
76251590.64115646,286423736.0816327
61841008.88435374,203855818.73469388
59140881.914399095,367704222.53061223
66739355.66780046,307928674.122449
66570216.94274376,250283897.3877551
68896826.52097505,232176069.2244898
67634115.85260771,348802102.7755102
56460047.08021542,361222401.877551
55090460.231575966,354322648.7346939
76712855.5867347,353890536.4897959
75070041.3361678,303626667.5510204
77263494.50396825,306909608.4897959
67752203.84297052,362811737.2244898
61100132.675736964,327176775.3469388
61543154.47477324,307541211.4285714
69946742.63605443,250477596.97959185
65414342.68112245,348863644.24489796
72942165.33503401,372715914.93877554
